Volcano Number,Volcano Name,Country,Latitude,Longitude,Elevation
210801,South Harghita Mountains,Romania,46.13,25.88,1289
210802,Persani Mountains,Romania,45.982,25.339,623
210803,Apuseni Mountains,Romania,45.93,22.88,353
210804,Lucaret Basalts,Romania,45.826,21.69,190
210805,Bakony-Balaton Highland,Hungary,46.92,17.63,600
210806,Little Hungarian Plain,Hungary,47.192,17.2,433
210807,Nograd-Southern Slovakia,Hungary-Slovakia,48.159,19.79,720
210809,Central Slovakia,Slovakia,48.403,18.877,1009
210810,Bruntal Volcanic Field,Czech Republic,49.88,17.475,780
210811,Cheb Basin,Czech Republic,49.97,12.392,585
210812,East Eifel Volcanic Field,Germany,50.4,7.325,588
210813,Rodderberg,Germany,50.62,7.2,150
210814,Cofrentes,Spain,39.235,-1.064,514
210816,"Columbretes, Islas",Spain,39.896,0.686,33
211800,Amiata,Italy,42.9,11.63,1738
211801,Radicofani,Italy,42.87,11.77,0
211802,Torre Alfina,Italy,42.78,11.92,0
211803,San Venanzo,Italy,42.85,12.28,466
211804,Acquasparta,Italy,42.65,12.3,0
211805,Polino,Italy,42.57,12.82,0
211806,Cupaello,Italy,42.43,12.93,650
211807,Oricola-Carsoli,Italy,42.15,13.08,0
211808,Vico-Cimino Complex,Italy,42.367,12.188,1053
211809,Sabatini Complex,Italy,42.17,12.22,612
211810,"Ernici, Monti",Italy,41.58,13.33,0
211811,Roccamonfina,Italy,41.3,13.93,1066
211812,"Vulture, Monte",Italy,40.92,15.67,1330
211813,Ventotene,Italy,40.8,13.42,139
211814,Pontine Islands,Italy,40.9,12.95,283
211815,Logudoro,Italy,40.58,8.67,0
211816,Salina,Italy,38.58,14.85,962
211817,Filicudi,Italy,38.58,14.55,773
211818,Alicudi,Italy,38.55,14.33,675
211819,Ustica,Italy,38.72,13.18,248
211820,Iblei,Italy,37.117,14.821,825
211821,Linosa,Italy,35.87,12.87,195
211822,Gaeta Bay Volcanic Field,Italy,40.978,13.663,0
212800,Sporades,Greece,39.5,24.18,0
212801,Volos-Atalanti,Greece,39.033,22.8,900
212802,Aegina,Greece,37.75,23.5,530
212803,Poros,Greece,37.48,23.43,80
212804,Antiparos,Greece,36.995,25.046,282
212805,Kos,Greece,36.852,27.251,430
213021,Suphan Dagi,Turkey,38.931,42.833,4033
213022,Girekol,Turkey,39.104,43.426,2145
213023,Etrusk,Turkey,39.032,43.66,3100
213060,Karasu Rift,Turkey,36.767,36.6,486
213061,Ceyhan-Osmaniye,Turkey,37,36.083,424
213801,Gölcük,Turkey,37.72,30.492,0
213802,Kargapazari Dagi,Turkey,40.005,41.675,2089
213803,Arpacay,Turkey,41,43.467,0
213804,Kisir Dagi,Turkey,40.97,43.07,3192
214040,Keli Highland,Georgia,42.45,44.25,3750
214802,Akhuryan Valley,Armenia,41.067,43.75,2251
214803,Shamiram Plateau,Armenia,40.2,44.15,3300
214804,Unnamed,Armenia,40.058,45.608,3047
214805,Unnamed,Armenia,39.617,46.1,2400
214808,Dzau,Georgia,42.404,44.004,1904
221109,Mabda,Eritrea,13.508,41.779,1554
221121,Borawli,Ethiopia,11.63,41.45,875
221293,Hobitcha Caldera,Ethiopia,6.8,37.87,1800
221300,Chericha,Ethiopia,6.712,38.085,1636
221310,Tosa Sucha,Ethiopia,5.967,37.629,1650
221800,Oyma,Ethiopia,12.88,41.62,1041
221801,Didolli,Ethiopia,12.7,41.58,1191
221802,Katahelu,Ethiopia,12.551,41.503,1126
221803,Ali Mela,Ethiopia,12.718,41.396,1037
221804,Dawa Ale-Quarry,Ethiopia,12.75,41,0
221805,Badi,Ethiopia,12.387,40.366,1321
221806,Gad Elu,Ethiopia,12.408,41.06,1548
221807,Ela,Ethiopia,12.519,41.19,934
221808,Asgura,Ethiopia,11.75,40.9,0
221809,Finini,Ethiopia,11.98,41.35,0
221810,Dalaha'ale,Ethiopia,12.274,42.044,881
221811,Data Gabalti,Ethiopia,12.197,42.135,583
221812,Egersuwa,Ethiopia,12.45,42.166,582
221816,Zikwala,Ethiopia,8.53,38.85,2989
221817,Ch'Ilalo,Ethiopia,7.92,39.27,4005
221818,Gademota Caldera,Ethiopia,7.88,38.6,2090
221819,Duguna,Ethiopia,6.95,38.07,2205
221822,Chew Bahir,Ethiopia,4.47,36.87,600
221824,Undurer,Ethiopia,12.171,41.396,1242
221825,Babba'Olou,Djibouti,11.55,42.133,1301
222150,Kilimanjaro,Tanzania,-3.07,37.35,5881
222162,Usangu Scarp Basalt,Tanzania,-8.624,33.583,1690
222163,SW Usangu Basin,Tanzania,-8.75,33.8,2179
222165,Izumbwe-Mpoli,Tanzania,-8.976,33.38,1568
222800,Kulal,Kenya,2.75,36.93,2285
222801,Asie,Kenya,2.964,37.104,1056
222802,Huri,Kenya,3.5,37.75,1300
222803,Bogoria,Kenya,0.25,36.08,1100
222804,Kilombe Caldera,Kenya,-0.08,35.83,2550
222805,"Nyokie, Ol Doinyo",Kenya,-1.8,36.38,1169
222806,Gelai,Tanzania,-2.6,36.1,2942
222807,Ketumbeine,Tanzania,-2.88,36.22,2942
222808,Kerimasi,Tanzania,-2.87,35.95,2600
222809,Loolmalasin,Tanzania,-3.052,35.817,3627
222810,Sadiman,Tanzania,-3.18,35.42,2865
222811,Ngorongoro,Tanzania,-3.17,35.57,2376
222812,Sultan Hamud-Simba,Kenya,-2.12,37.4,0
222813,Burko,Tanzania,-3.3,36.22,2136
222814,Kwaraha,Tanzania,-4.23,35.82,2415
222828,Porr,Kenya,2.9,36.55,0
222829,Embagai,Tanzania,-2.92,35.83,3220
222830,Olmoti,Tanzania,-3,35.65,3099
222831,Hanang,Tanzania,-4.43,35.4,3418
223800,Mikeno,DR Congo,-1.463,29.419,4387
223801,Sabinyo,Uganda-Rwanda,-1.388,29.592,3605
224001,Sao Tome,Sao Tome and Principe,0.2,6.58,2024
224012,Kumba Volcanic Field,Cameroon,4.608,9.292,600
224020,Manengouba,Cameroon,5.03,9.83,2411
224040,Ngaoundere Plateau,Cameroon,7.25,13.67,1230
224050,Biu Plateau,Nigeria,10.75,12.088,930
224060,Jos Plateau,Nigeria,9.5,9,1177
225007,Haruj,Libya,27.25,17.5,1200
225008,Waw an Namous,Libya,24.906,17.772,470
225800,Tin Taralle Volcanic Field,Niger,18.27,9.33,0
225801,Cap-Vert,Senegal,14.77,-17.4,0
225802,Oulmes Volcanic Field,Morocco,33.33,-6,0
225803,Rekkame Volcanic Field,Morocco,33.17,-3.33,1500
225804,Nemours-Nedroma,Algeria,35.07,-2,444
225805,Tafna Beni Saf,Algeria,35.28,-1.45,480
225806,Gharyan Volcanic Field,Libya,32,13.25,850
225812,In Teria Volcanic Field,Algeria,26.814,9.638,0
225813,Azrou Volcanic Field,Morocco,33.67,-5.17,1785
225814,Oujda Volcanic Field,Morocco,34.53,-3.3,700
225815,Mrit-Ment Volcanic Field,Morocco,33.47,-2.97,700
225816,Berguent Volcanic Field,Morocco,33.75,-2.4,1200
225817,Chott Tigri Volcanic Field,Morocco,32.92,-1.85,1388
225818,"Chi, Tarso Emi",Chad,21.22,18.52,2650
225819,"Ahon, Tarso",Chad,20.539,18.29,3325
230800,Unnamed,Syria,37.13,41.85,693
230801,Unnamed,Syria,35.63,40.33,404
230802,Unnamed,Syria,35.82,39.47,473
230803,Unnamed,Syria,34.02,38.68,775
230804,Unnamed,Syria,33.75,38.68,781
231073,"Baqarah, Jabal",Saudi Arabia,18.024,42.092,331
231806,"Hutaymah, Harrat",Saudi Arabia,26.98,42.4,0
231807,"Haylah, Jibal al",Saudi Arabia,18.515,42.051,761
232020,Qal'eh Hasan Ali,Iran,29.375,57.55,2400
232060,Dacht-i-Navar Group,Afghanistan,33.95,67.92,3800
232070,Vakak Group,Afghanistan,34.25,67.97,3190
232800,Bijar Volcanic Field,Iran,35.583,47.8,0
232801,Sultan,Pakistan,29.1,62.8,2333
232803,Kuh-e Ayyub Ansar,Iran,36.321,47.25,2506
232806,Gandom Beryan,Iran,31.343,57.517,500
232807,Dehaj-Meduk,Iran,30.33,55.5,0
232808,Shahsavaran,Iran,28.152,59.281,0
232809,Zardolou Group,Afghanistan,33.25,67.92,3000
232810,Loman Volcano Group,Afghanistan,33.33,67.85,4559
232812,East Neh,Iran,31.333,60.126,0
233800,Moheli Island,Comoros,-12.3,43.72,790
233801,Anjouan Island,Comoros,-12.2,44.45,1595
233802,"Nieges, Piton des",France,-21.08,55.48,3070
233803,Mauritius,Mauritius,-20.32,57.65,826
233804,Rodriguez Island,Mauritius,-19.7,63.42,396
241129,Rumble II East,New Zealand,-35.418,178.652,-1150
241132,Rumble I,New Zealand,-35.5,178.875,-1100
241133,Thompson,New Zealand,-35.285,178.863,-1250
241134,Silent II West,New Zealand,-35.169,178.902,-780
241135,Silent II East,New Zealand,-35.21,178.978,-1250
241141,Yokosuka,New Zealand,-34.709,178.545,-1060
241142,Rapuhia,New Zealand,-34.776,178.505,-650
241143,Giljanes,New Zealand,-34.775,178.579,-700
241151,Kibblewhite,New Zealand,-34.576,179.262,-1000
241200,Sonne,New Zealand,-34.077,179.576,-995
241201,Ngatoroirangi,New Zealand,-33.729,179.827,-340
241202,Cole,New Zealand,-33.411,179.953,-2400
241203,Kuiwai,New Zealand,-33.159,-179.957,-560
241204,Haungaroa,New Zealand,-32.617,-179.624,-660
241205,Oliver-Speight,New Zealand,-32.388,-179.591,-1840
241800,Hautere,New Zealand,-46.55,166.9,330
241802,South Auckland,New Zealand,-37.37,174.92,314
241803,Mokohinau Islands,New Zealand,-35.9,175.12,134
241804,Little Barrier,New Zealand,-36.2,175.12,722
241805,Mercury Islands,New Zealand,-36.62,175.82,230
241806,Alderman Islands,New Zealand,-36.97,176.08,0
241807,South Coromandel Peninsula,New Zealand,-37.25,175.78,795
241808,Kaimai,New Zealand,-37.8,176.22,564
241809,Karioi,New Zealand,-37.87,174.8,756
241810,Pirongia,New Zealand,-38,175.1,959
241811,Kakepuku,New Zealand,-38.07,175.25,450
241812,Kaitake,New Zealand,-39.17,173.97,684
241813,Pouakai,New Zealand,-39.23,174.02,1399
241814,Solander Island,New Zealand,-46.55,166.87,300
241815,Moutohora Island,New Zealand,-37.858,176.98,354
241816,Rotorua,New Zealand,-38.08,176.27,757
241817,Kapenga,New Zealand,-38.27,176.27,840
241818,Mangakino,New Zealand,-38.35,175.75,1165
241819,Northern Tongariro Group,New Zealand,-38.98,175.7,1327
241821,Rungapapa Knoll,New Zealand,-37.547,176.98,0
242031,Hinetapeka,Undersea Features,-28.831,-177.826,-140
242032,Volcano OP,Undersea Features,-28.218,-177.692,-875
242040,Putoto,Undersea Features,-27.857,-177.621,-260
242041,Volcano Q,Undersea Features,-27.468,-177.506,-1200
242042,Gamble,Undersea Features,-27.2,-177.41,-900
242043,Rakahore,Undersea Features,-26.81,-177.4,-640
242044,Hinepuia,Undersea Features,-26.39,-177.26,-850
243015,Ata Volcanic Complex,Tonga,-22.337,-176.21,274
243055,Feinga Seamount,Tonga,-20.154,-175.163,-393
243065,Unnamed,Tonga,-19.438,-174.952,-331
243095,Toku,Tonga,-18.163,-174.181,21
244800,Rose Island,United States,-14.545,-168.156,3
245800,Nairai,Fiji,-17.8,179.42,335
245801,Waikama,Fiji,-18.02,179.3,760
245802,Mago,Fiji,-17.45,-179.15,0
245803,Katafaga,Fiji,-17.52,-178.72,0
245804,Kabara,Fiji,-18.95,-178.95,0
251800,Vokeo,Papua New Guinea,-3.2,144.1,609
251801,Viai,Papua New Guinea,-3.39,144.404,58
251802,Bagabag,Papua New Guinea,-4.78,146.23,692
251803,Crown Island,Papua New Guinea,-5.117,146.952,298
251804,Tolokiwa,Papua New Guinea,-5.32,147.58,1372
252800,Tangi,Papua New Guinea,-5.67,148.4,1524
252801,Narage,Papua New Guinea,-4.547,149.113,307
252802,Bangum,Papua New Guinea,-5.345,149.94,988
252803,Oto Group,Papua New Guinea,-5.558,150.407,1277
252804,Likuruanga,Papua New Guinea,-4.953,151.385,904
252811,Unea,Papua New Guinea,-4.888,149.143,579
252812,Lotomgan Group,Papua New Guinea,-5.22,150.07,555
253000,Doma Peaks,Papua New Guinea,-5.9,143.15,3568
253001,Crater Mountain,Papua New Guinea,-6.581,145.091,2950
253002,Yelia,Papua New Guinea,-7.05,145.858,3384
253800,Kerewa,Papua New Guinea,-6.02,143.15,3700
253801,Sisa,Papua New Guinea,-6.13,142.73,2650
253802,Bosavi,Papua New Guinea,-6.58,142.82,2397
253803,Darai Hills,Papua New Guinea,-6.8,143.08,500
253804,Biwau Hills,Papua New Guinea,-7.32,143.28,400
253805,Sugarloaf,Papua New Guinea,-5.78,143.75,3900
253806,Hagen,Papua New Guinea,-5.77,144.03,3765
253807,Giluwe,Papua New Guinea,-6.05,143.88,4368
253808,Ialibu,Papua New Guinea,-6.23,144.03,3465
253809,Murray,Papua New Guinea,-6.75,144.02,2254
253810,Suaru,Papua New Guinea,-6.25,144.83,2667
253811,Karimui,Papua New Guinea,-6.57,144.77,2561
253812,Duau,Papua New Guinea,-6.92,144.58,1850
253813,Favenc,Papua New Guinea,-6.97,144.68,1583
253814,Aird Hills,Papua New Guinea,-7.45,144.35,328
253815,Trafalgar,Papua New Guinea,-9.17,149.17,1726
254800,Tabar,Papua New Guinea,-2.97,152.043,607
254801,Tanga,Papua New Guinea,-3.5,153.22,472
255800,Emperor Range,Papua New Guinea,-5.7,154.95,2040
255801,Numa Numa,Papua New Guinea,-6.02,155.192,1567
255802,Bakanovi,Papua New Guinea,-6.15,155.35,600
255803,Nonda,Solomon Islands,-7.67,156.6,760
255804,Maetambe,Solomon Islands,-7.08,157.03,960
255805,Kolombangara,Solomon Islands,-7.97,157.08,1760
255806,Rendova,Solomon Islands,-8.47,157.33,1050
255807,Mbareke,Solomon Islands,-8.55,158.07,500
255808,Vangunu,Solomon Islands,-8.67,158,1040
255809,Nggatokae,Solomon Islands,-8.78,158.18,840
257800,Ureparapara,Vanuatu,-13.53,167.32,764
257801,Mota,Vanuatu,-13.85,167.68,411
257802,Merig,Vanuatu,-14.32,167.8,125
257803,Paama Island,Vanuatu,-16.47,168.23,544
257804,Fatmalapa,Vanuatu,-17.57,168.37,500
257805,William,Vanuatu,-18.7,169.08,886
257806,Emae,Vanuatu,-17.063,168.381,629
257807,Pumpan,Vanuatu,-18.85,169.12,802
257808,Melkum,Vanuatu,-18.85,169.05,758
257809,East Tanna Volcano,Vanuatu,-19.42,169.45,552
257810,Unnamed,Vanuatu,-17.292,168.575,-551
259800,Maer Volcanic Province,Australia,-9.717,143.833,171
259801,Piebald Volcanic Province,Australia,-15.23,145.03,420
259802,Mclean Volcanic Province,Australia,-15.87,144.83,610
259803,Atherton Volcanic Province,Australia,-17.3,145.72,1160
259804,McBride Volcanic Province,Australia,-18.33,144.55,1020
259805,Fox,Australia,-18.85,145.8,840
259806,Chudleigh Volcanic Province,Australia,-19.73,144.2,1000
259807,Nulla Volcanic Province,Australia,-19.82,145.08,840
259808,Sturgeon Volcanic Province,Australia,-20.35,144.25,0
259809,Bundaberg-Boyne Province,Australia,-25.58,151.87,330
261101,Imun,Indonesia,2.156,98.934,1503
261171,Kunyit,Indonesia,-2.274,101.483,2151
261201,"Lumut, Bukit",Indonesia,-3.224,102.205,1738
261202,"Tiga, Bukit",Indonesia,-3.308,102.256,1629
261250,Besar,Indonesia,-4.437,103.671,1900
261285,Pesawaran-Ratai,Indonesia,-5.505,105.093,1575
261800,Pulau Weh,Indonesia,5.82,95.28,617
261801,Olim,Indonesia,5.2,96.18,0
261802,Teu Minas,Indonesia,5.17,96.43,0
261803,Geureugoh,Indonesia,5.15,96.67,0
261805,"Tudeuk, Gunung",Indonesia,5,96.57,0
261806,Nama Salah,Indonesia,4.65,96.78,0
261807,"Telago, Gunung",Indonesia,4.47,96.82,1930
261808,"Sembuang, Gunung",Indonesia,4.62,97.42,0
261809,Geureudong,Indonesia,4.813,96.82,2885
261810,Kembar,Indonesia,3.85,97.664,2245
261811,Bekulap,Indonesia,3.288,98.351,1782
261812,Takur-Takur,Indonesia,3.222,98.627,1499
261813,"Tenaroh, Bukit",Indonesia,3.12,98.63,0
261814,Simbolon,Indonesia,3.02,98.9,1509
261816,Martimbang,Indonesia,1.96,98.968,1669
261817,Maninjau,Indonesia,-0.35,100.2,1724
261818,"Telor, Bukit",Indonesia,-1.245,103.523,38
261819,Masurai,Indonesia,-2.503,101.858,2916
261820,Raja,Indonesia,-4.83,104.08,1643
261821,Pesagi,Indonesia,-4.92,104.15,2232
261822,Sukadana Basalts,Indonesia,-5.25,105.65,300
261823,"Simacak, Uruk",Indonesia,3.237,98.433,1908
261824,Barus,Indonesia,3.204,98.564,1969
261858,Seulawah Inong,Indonesia,5.43,95.77,730
261859,Melintang,Indonesia,-0.32,100.67,2262
261861,Tujuh,Indonesia,-1.7,101.42,2732
261862,Runcing,Indonesia,-1.755,101.627,1789
261863,Isau-Isau,Indonesia,-3.967,103.643,1422
261864,"Nanti, Bukit",Indonesia,-4.2,103.85,1619
261865,Tanggamus,Indonesia,-5.427,104.675,2079
263080,Wayang-Windu,Indonesia,-7.213,107.637,2184
263081,Malabar,Indonesia,-7.132,107.639,2307
263160,"Putri, Gunung",Indonesia,-7.136,108.076,1538
263292,Malang Plain,Indonesia,-8.067,112.733,662
263321,Lurus,Indonesia,-7.739,113.58,507
263800,Endut,Indonesia,-6.62,106.37,1297
263801,Halimun,Indonesia,-6.72,106.45,1929
263802,Halimun,Indonesia,-6.846,106.563,1741
263803,Kancana,Indonesia,-6.897,107.041,1213
263804,Tilu,Indonesia,-7.156,107.529,2042
263805,"Kamojang, Kawah",Indonesia,-7.125,107.8,1730
263806,Cakrabuana,Indonesia,-7.03,108.13,1721
263807,Lasem,Indonesia,-6.68,111.52,806
263808,Ringgit,Indonesia,-7.72,113.85,1250
263810,Gede,Indonesia,-5.93,106.07,595
263811,Cibugis,Indonesia,-6.5,106.57,613
263812,Kendeng,Indonesia,-6.768,106.526,1732
263813,Sanggabuana,Indonesia,-6.58,107.22,1291
263814,Kancana,Indonesia,-7.32,107.63,2182
263815,Mandalagiri,Indonesia,-7.4,107.78,1831
263816,Cikuray,Indonesia,-7.322,107.86,2784
263817,Mandalawangi-Haruman,Indonesia,-7.05,107.87,1663
263818,Canlancang,Indonesia,-6.97,107.95,1667
263819,Sedakeling,Indonesia,-7.12,108.03,1676
263820,Sawal,Indonesia,-7.18,108.27,1764
263821,Selokaki,Indonesia,-7.83,112.35,1083
263822,Argowayang,Indonesia,-7.77,112.43,2198
264070,Poco Leok,Indonesia,-8.68,120.48,1675
264800,Ilikedeka,Indonesia,-8.301,122.907,823
264830,Merbuk,Indonesia,-8.226,114.653,1359
264831,Patas,Indonesia,-8.261,114.817,1390
264833,Seraja,Indonesia,-8.377,115.654,1142
264834,Punikan,Indonesia,-8.47,116.13,1490
264836,"Lambuwu, Doro",Indonesia,-8.362,118.497,1602
264837,"Maria, Doro",Indonesia,-8.483,118.924,1423
264838,"Saboke, Doro",Indonesia,-8.68,119.12,1000
264839,Gilibanta,Indonesia,-8.42,119.32,363
264840,"Otota, Doro",Indonesia,-8.72,119.42,518
264841,"Ora, Doro",Indonesia,-8.75,119.67,668
264842,"Beliling, Gunung",Indonesia,-8.62,119.97,1153
264843,Sangenges,Indonesia,-8.58,117.122,1824
264845,Tarowa,Indonesia,-8.704,118.161,755
266807,Lompobatang,Indonesia,-5.35,119.92,2871
267060,Lipang,Indonesia,3.911,125.39,126
267065,Napo Taroare,Indonesia,4.048,125.345,0
267070,Kawalusu,Indonesia,4.232,125.329,239
267075,North Kawio,Indonesia,4.684,125.468,109
267090,Kawio Barat,Indonesia,4.675,125.088,-1874
268800,Hamiding,Indonesia,1.62,127.82,1204
269010,Tawau Hills,Malaysia,4.383,117.95,1077
269810,Usun Apau Plateau,Malaysia,2.75,114.67,0
269811,Linau-Balui Plateau,Malaysia,2.35,114.1,0
269812,"Kajang Plateau, Bukit",Malaysia,2.33,113.67,0
269813,Nuit,Malaysia,1.02,109.93,1701
269814,Mostyn,Malaysia,4.6,118.18,0
270010,Jolo,Philippines,6,121.125,811
271072,Balatukan,Philippines,8.77,124.98,2450
271090,Paco-Maniayao,Philippines,9.593,125.52,664
271800,Blit,Philippines,6.958,124.23,1198
271801,Quezon,Philippines,6.58,124.62,652
271802,Kitabud,Philippines,7.285,124.662,1167
271803,Imbing,Philippines,7.68,123.23,700
271804,Kaladis,Philippines,7.58,122.97,0
271805,Ampiro,Philippines,8.388,123.63,1532
272800,Nelangaapan,Philippines,9.932,125.27,687
272801,Ilihan,Philippines,10.483,125.122,903
272802,Alto,Philippines,11.108,124.75,1350
272803,Cancajanag,Philippines,11.07,124.78,900
272804,Maripipi,Philippines,11.8,124.33,924
272805,Hingatungan,Philippines,10.594,125.101,796
272806,Lobi,Philippines,11.013,124.812,1302
272807,Pacdahauan,Philippines,11.404,124.509,628
273085,Amorong Group,Philippines,15.825,120.742,369
273086,Santo Tomas,Philippines,16.33,120.55,2260
273800,Gate Mountains,Philippines,12.6,123.997,559
273801,Malinao,Philippines,13.416,123.608,1548
273802,Sangay,Philippines,13.52,123.53,0
273803,Cone-Culasi,Philippines,13.92,123.02,959
273804,Labo,Philippines,14.02,122.792,1544
273805,Dagit-Dagitan,Philippines,13.53,121.078,364
273806,Panay,Philippines,13.723,120.893,501
273807,Malepunyo,Philippines,14.95,121.23,963
273808,Anilao Hill,Philippines,13.9,121.18,358
273809,Cariliao,Philippines,14.13,120.75,656
273810,Corregidor,Philippines,14.4,120.58,173
274800,Matarem,Philippines,20.38,121.93,459
275010,Leizhou Bandao,China,20.78,110.17,259
275090,Lower Chindwin,Burma (Myanmar),22.28,95.1,385
275800,Weizhoudao,China,21.05,109.13,0
275801,Unnamed,Vietnam,19.45,105.53,0
275802,Unnamed,Vietnam,19.32,105.53,0
275803,Vinkh-Linkh,Vietnam,17.08,107.05,0
275804,Ban Chay,Cambodia-Vietnam,14,107.5,0
275805,Pleiku-Bantour Volcanic Field,Vietnam,13.85,108.1,1028
275806,Darlac Volcanic Field,Vietnam,12.88,108.2,0
275807,Bas Song Be,Vietnam,11.67,106.67,0
275808,Pailin,Cambodia,12.9,102.6,0
275809,Cham,Cambodia,12.1,105.6,0
275810,Chup,Cambodia,11.9,105.82,0
275811,Snoul,Cambodia,12.1,106.4,0
275812,Haut Song Be,Cambodia,12.05,107.25,0
275813,Bolaven Plateau,Laos,15.142,106.45,1350
275814,Buriram,Thailand,15,103,0
275815,Chanthaburi,Thailand,12.5,102.2,0
275816,Lampang,Thailand,18.3,99.6,0
275817,Ban Chiang Khian,Thailand,19.8,100,0
275818,Ban Hui Sai,Thailand,20.3,100.3,0
275819,Kuantan Basalt,Malaysia,3.886,103.365,10
275820,Medaw Island,Burma (Myanmar),11.72,98.67,115
275821,Thaton,Burma (Myanmar),17.42,96.95,30
275823,Namyong,Burma (Myanmar),25.68,96.43,508
275834,Gaojianshi,China,17,112.5,0
275835,Bokeo Volcanic Field,Cambodia,13.5,107.2,500
281801,Tsaolingshan,Taiwan,24.83,121.28,347
281802,Chilung Group,Taiwan,25.08,121.85,729
281803,Huapinghsu,Taiwan,25.424,121.946,51
281804,Mienhuayu,Taiwan,25.484,122.106,29
281805,Pengchiahsu,Taiwan,25.63,122.08,120
282041,Kogajajima,Japan,29.879,129.625,301
282800,Kobi-sho,Japan,25.919,123.682,117
282801,Gajajima,Japan,29.904,129.541,452
282802,Kuroshima,Japan,30.825,129.94,622
282804,Sendai,Japan,31.731,130.451,677
282805,Satsuma Maru-yama,Japan,31.799,130.411,218
282806,Imuta,Japan,31.819,130.463,509
282807,Hokusatsu,Japan,31.872,130.608,703
282808,Kakuto,Japan,32.042,130.767,0
282809,Sone,Japan,33.053,129.083,143
282810,Ojikajima,Japan,33.199,129.051,95
282811,Taradake,Japan,32.984,130.079,1076
282812,Kinpo,Japan,32.811,130.641,665
282813,Yabakei,Japan,33.169,131.221,800
282814,Hane-yama,Japan,33.228,131.133,1140
282815,Hohi,Japan,33.284,131.319,1236
282816,Futago,Japan,33.58,131.604,720
282817,Hime-shima Volcanic Group,Japan,33.718,131.669,267
282818,Kurose,Japan,33.695,130.233,8
282819,Iki Volcanic Group,Japan,33.738,129.712,213
282820,Tokara Hirase,Japan,30.036,130.058,27
283800,Mutsure-jima,Japan,33.974,130.866,104
283801,Shikuma,Japan,34.098,131.761,504
283802,Tokuyama-Mitake,Japan,34.189,131.844,790
283803,Sengoku,Japan,34.186,131.76,661
283804,Chojagahara,Japan,34.271,131.669,390
283805,Aonoyama,Japan,34.459,131.798,908
283806,Oetaka-yama,Japan,35.061,132.431,808
283807,Yokote,Japan,35.201,133.267,967
283808,Noro,Japan,35.41,133.182,180
283809,Daikon-jima,Japan,35.493,133.174,42
283810,Tsuruta,Japan,35.338,133.422,301
283811,Daisen,Japan,35.368,133.549,1729
283812,Ogino-Sen,Japan,35.437,134.444,1310
283813,Takara,Japan,35.343,134.922,350
283814,Nanzaki,Japan,34.604,138.832,106
283815,Jaishi,Japan,34.71,138.786,520
283816,Tanaba,Japan,34.907,138.852,1035
283817,Daruma,Japan,34.952,138.843,982
283818,Tenshi,Japan,34.924,138.968,608
283819,Usami,Japan,34.968,139.063,592
283820,Taga,Japan,35.078,139.031,798
283821,Yugawara,Japan,35.173,139.029,1004
283822,Ashitaka,Japan,35.238,138.794,1504
283823,Kurofuji,Japan,35.8,138.513,1764
283824,Yatsugatake,Japan,35.968,138.373,2899
283825,Kirigamine,Japan,36.1,138.2,1925
283826,Utsukushigahara,Japan,36.223,138.111,2034
283827,Ueno,Japan,35.59,137.505,606
283828,Yuga-mine,Japan,35.802,137.284,1067
283829,Eboshi-Washigatake,Japan,35.937,136.974,1672
283830,Bishamon-dake,Japan,35.936,136.795,1386
283831,Dainichiga-take,Japan,35.998,136.841,1709
283832,Ryohaku Maru-yama,Japan,36.046,136.8,1786
283833,Gankyoji,Japan,36.054,136.743,1691
283834,Kyoga-take,Japan,36.043,136.625,1671
283835,Dainichi-yama,Japan,36.15,136.5,1369
283836,Tomuro,Japan,36.528,136.75,548
283837,Kamitakara,Japan,36.2,137.502,1831
283838,Hodakadake,Japan,36.286,137.651,3190
283839,Momisawa-dake,Japan,36.364,137.611,2755
283840,Kaminoroka,Japan,36.471,137.599,2465
283841,Shirouma-Oike,Japan,36.786,137.802,2469
283842,Madarao,Japan,36.834,138.278,1382
283843,Kurohime,Japan,36.81,138.13,2053
283844,Iizuna,Japan,36.736,138.137,1917
283845,Motodori,Japan,36.717,138.247,745
283846,Minakami,Japan,36.551,138.226,659
283847,Eboshi,Japan,36.43,138.39,2227
283848,Hanamagari,Japan,36.408,138.649,1757
283849,Azumayasan,Japan,36.541,138.412,2323
283850,Omeshi-dake,Japan,36.626,138.461,2160
283851,Takayashiro,Japan,36.796,138.407,1351
283852,Sekita,Japan,36.974,138.386,1289
283853,Kenashi,Japan,36.895,138.489,1650
283854,Torikabuto,Japan,36.836,138.587,2038
283855,Naeba,Japan,36.843,138.694,2145
283856,Iiji,Japan,36.953,138.836,1112
283857,Masugata,Japan,37.075,138.833,749
283858,Komochi-Onoko,Japan,36.589,139.001,1296
283859,Sukai-Kesemaru,Japan,36.687,139.34,2144
283860,Numanokami,Japan,36.772,139.279,1541
283861,Hotaka,Japan,36.802,139.136,2158
283862,Ayame-daira,Japan,36.895,139.243,1969
283863,Kinunuma-Nenakusa,Japan,36.88,139.375,2141
283864,Nyoho-Akanagi,Japan,36.808,139.54,2483
283865,Futamata,Japan,37.243,139.97,1544
283866,Aizu Nunobiki,Japan,37.321,140.018,1108
283867,Asakusa,Japan,37.341,139.237,1585
283868,Sumon,Japan,37.395,139.14,1537
283869,Sunagohara,Japan,37.454,139.688,729
